Date,Stock_Return,Excess_Return,Mkt-RF,SMB,HML,RMW,CMA,Mom,RF
2022-01-21,-0.01276527982145148,-0.01276527982145148,-0.0209,0.0039000000000000003,0.004699999999999999,0.0103,0.0054,0.0048,0.0
2022-01-24,-0.004864230620626131,-0.004864230620626131,0.0053,0.0175,-0.0025,-0.0006,-0.0067,0.0009,0.0
2022-01-25,-0.01138492339992725,-0.01138492339992725,-0.014199999999999999,-0.0018,0.027999999999999997,-0.0079,0.016200000000000003,0.0023,0.0
2022-01-26,-0.0005630429700824724,-0.0005630429700824724,-0.0029,-0.0106,0.001,0.0042,-0.0002,0.0137,0.0
2022-01-27,-0.002943187587490015,-0.002943187587490015,-0.0076,-0.0146,0.0083,0.0105,0.0092,0.0036,0.0
2022-01-28,0.06977765912847911,0.06977765912847911,0.0246,-0.0062,-0.0208,0.0016,0.0016,-0.0027,0.0
2022-01-31,0.026125598328349042,0.026125598328349042,0.0232,0.006999999999999999,-0.0287,-0.0182,-0.0167,-0.0177,0.0
2022-02-01,-0.0009725990201793211,-0.0009725990201793211,0.0087,0.0012,0.006500000000000001,-0.011000000000000001,0.0033,0.0002,0.0
2022-02-02,0.007044385533476749,0.007044385533476749,0.0051,-0.0158,0.006999999999999999,0.015,0.005,0.024399999999999998,0.0
2022-02-03,-0.01671976813975573,-0.01671976813975573,-0.0248,0.0046,0.0219,0.0043,0.013600000000000001,0.0127,0.0
2022-02-04,-0.0016793108130829237,-0.0016793108130829237,0.0089,-0.003,-0.006,-0.0173,-0.012,-0.0241,0.0
2022-02-07,-0.004234797066765217,-0.004234797066765217,-0.0024,0.0067,0.002,-0.006999999999999999,-0.0001,-0.0037,0.0
2022-02-08,0.018466940977388546,0.018466940977388546,0.0102,0.0073,-0.0029,0.009300000000000001,-0.0042,-0.0018,0.0
2022-02-09,0.008293652351767378,0.008293652351767378,0.016,0.0002,-0.0196,-0.011000000000000001,-0.0026,-0.0111,0.0
2022-02-10,-0.02359885791450711,-0.02359885791450711,-0.0169,0.0002,0.0123,-0.005600000000000001,0.0027,0.0034000000000000002,0.0
2022-02-11,-0.020218292843872776,-0.020218292843872776,-0.0191,0.0092,0.0213,-0.002,0.0143,0.0077,0.0
2022-02-14,0.0014232213965017504,0.0014232213965017504,-0.0034999999999999996,0.0008,-0.0062,0.0069,-0.0018,-0.0007000000000000001,0.0
2022-02-15,0.023152310025298606,0.023152310025298606,0.018500000000000003,0.0102,-0.013999999999999999,-0.0068000000000000005,-0.008100000000000001,-0.0096,0.0
2022-02-16,-0.0013888586664302371,-0.0013888586664302371,-0.0002,0.0004,0.0032,0.0060999999999999995,0.0042,0.0063,0.0
2022-02-17,-0.021269091155353248,-0.021269091155353248,-0.0229,-0.0005,0.0115,0.0088,0.0147,0.0123,0.0
2022-02-18,-0.009355855354415077,-0.009355855354415077,-0.0085,0.0012,0.0095,0.010700000000000001,0.0044,0.0115,0.0
2022-02-22,-0.017812275986206272,-0.017812275986206272,-0.011699999999999999,-0.0036,0.0009,-0.0004,0.0016,0.005,0.0
2022-02-23,-0.025864232244497742,-0.025864232244497742,-0.0195,0.0006,0.0125,0.0002,0.010700000000000001,0.009300000000000001,0.0
2022-02-24,0.01668006663956456,0.01668006663956456,0.0187,0.0069,-0.0388,-0.0179,-0.018000000000000002,-0.0304,0.0
2022-02-25,0.012965640850425508,0.012965640850425508,0.022400000000000003,-0.0014000000000000002,0.011899999999999999,0.0036,-0.0019,0.0073,0.0
2022-02-28,0.0016377456216212227,0.0016377456216212227,0.0003,0.0039000000000000003,-0.0046,-0.008,0.0025,-0.0029,0.0
2022-03-01,-0.01162783116878574,-0.01162783116878574,-0.0155,-0.0028000000000000004,-0.0085,-0.0040999999999999995,0.0053,0.0027,0.0
2022-03-02,0.020588123389551294,0.020588123389551294,0.0182,0.0063,0.013000000000000001,0.0052,0.004699999999999999,0.013300000000000001,0.0
2022-03-03,-0.001981274186354076,-0.001981274186354076,-0.0086,-0.0022,0.0151,0.0125,0.0125,0.013500000000000002,0.0
2022-03-04,-0.018408031080059062,-0.018408031080059062,-0.0109,-0.0052,0.0072,0.0037,0.0123,0.0151,0.0
2022-03-07,-0.023717733953220854,-0.023717733953220854,-0.031400000000000004,0.0073,0.0089,-0.0069,0.013500000000000002,0.0058,0.0
2022-03-08,-0.011676278884643176,-0.011676278884643176,-0.0053,0.01,0.003,-0.011200000000000002,-0.0024,-0.009000000000000001,0.0
2022-03-09,0.03499744435704333,0.03499744435704333,0.0279,0.0001,-0.0217,-0.0040999999999999995,-0.0158,-0.0104,0.0
2022-03-10,-0.027186095890811002,-0.027186095890811002,-0.004699999999999999,0.003,0.0118,-0.0032,0.0034000000000000002,0.0097,0.0
2022-03-11,-0.023908580381905797,-0.023908580381905797,-0.0148,-0.0012,0.0176,0.0097,0.0064,0.0131,0.0
2022-03-14,-0.026562828012237527,-0.026562828012237527,-0.0104,-0.0084,0.0179,0.0219,0.001,0.013300000000000001,0.0
2022-03-15,0.029677493398763577,0.029677493398763577,0.0215,-0.0049,-0.023700000000000002,0.0077,-0.009899999999999999,-0.0078000000000000005,0.0
2022-03-16,0.029015570832267912,0.029015570832267912,0.026000000000000002,0.0044,-0.018500000000000003,-0.0116,-0.0158,-0.0216,0.0
2022-03-17,0.006454168521242476,0.006454168521242476,0.014199999999999999,0.0016,-0.0106,-0.0161,-0.002,-0.006999999999999999,0.0
2022-03-18,0.020918826049826533,0.020918826049826533,0.0132,-0.0019,-0.0187,-0.0055000000000000005,-0.0084,-0.0101,0.0
2022-03-21,0.00853758134178606,0.00853758134178606,-0.0017000000000000001,-0.009399999999999999,0.016399999999999998,-0.0019,0.0155,0.016,0.0
2022-03-22,0.020800781259212586,0.020800781259212586,0.013000000000000001,-0.0022,-0.011899999999999999,-0.008199999999999999,-0.0103,-0.0087,0.0
2022-03-23,0.008233665883669694,0.008233665883669694,-0.0125,-0.0062,0.004,-0.0051,0.0152,0.0079,0.0
2022-03-24,0.022677724377820452,0.022677724377820452,0.014199999999999999,-0.0032,-0.008199999999999999,-0.0048,-0.0013,-0.0023,0.0
2022-03-25,0.003734318037701634,0.003734318037701634,0.0028000000000000004,-0.003,0.0219,0.002,0.0137,0.0113,0.0
2022-03-28,0.005036436321489646,0.005036436321489646,0.0073,-0.0087,-0.0172,0.005,-0.0124,-0.0054,0.0
2022-03-29,0.019134382957574303,0.019134382957574303,0.0143,0.011899999999999999,-0.0192,-0.0032,-0.009899999999999999,-0.0202,0.0
2022-03-30,-0.0066494297935673075,-0.0066494297935673075,-0.008199999999999999,-0.011200000000000002,0.004,0.0037,0.0092,0.0104,0.0
2022-03-31,-0.01777579397189022,-0.01777579397189022,-0.0154,0.0062,-0.0045000000000000005,-0.0022,0.004,0.0040999999999999995,0.0
2022-04-01,-0.0017183797837335701,-0.0017183797837335701,0.0039000000000000003,0.0058,-0.0060999999999999995,-0.0092,0.0005,-0.0017000000000000001,0.0
2022-04-04,0.02369372289935856,0.02369372289935856,0.009300000000000001,-0.0055000000000000005,-0.018600000000000002,-0.0077,-0.006999999999999999,-0.015300000000000001,0.0
2022-04-05,-0.018941844360301552,-0.018941844360301552,-0.015300000000000001,-0.0072,0.008199999999999999,0.0069,0.0015,0.0126,0.0
2022-04-06,-0.018451207905901046,-0.018451207905901046,-0.0123,-0.003,0.0108,0.0023,0.0088,0.0146,0.0
2022-04-07,0.001804381542846567,0.001804381542846567,0.0034000000000000002,-0.0060999999999999995,-0.0012,0.0037,0.003,0.012,0.0
2022-04-08,-0.011909057218669639,-0.011909057218669639,-0.0038,-0.0053,0.0227,0.0037,0.0104,0.0096,0.0
2022-04-11,-0.0255157229918056,-0.0255157229918056,-0.0154,0.0062,0.0105,0.0046,0.001,-0.0085,0.0
2022-04-12,0.011523298902931467,0.011523298902931467,-0.0029,0.005600000000000001,0.004699999999999999,-0.0024,0.010700000000000001,0.0095,0.0
2022-04-13,0.0163426764056831,0.0163426764056831,0.0139,0.0060999999999999995,-0.0070999999999999995,-0.01,0.0,-0.0018,0.0
2022-04-14,-0.029988305352885214,-0.029988305352885214,-0.0128,0.0032,0.0143,0.0017000000000000001,0.0098,0.0078000000000000005,0.0
2022-04-18,-0.0013311553594128611,-0.0013311553594128611,-0.0019,-0.005699999999999999,0.018000000000000002,0.0077,0.0067,0.0155,0.0
2022-04-19,0.01411518013453672,0.01411518013453672,0.0176,0.004,-0.0097,0.0054,-0.0126,-0.0139,0.0
2022-04-20,-0.0010153033635861286,-0.0010153033635861286,-0.0027,0.005,0.0126,0.0077,0.0118,0.0225,0.0
2022-04-21,-0.004843778804250909,-0.004843778804250909,-0.0173,-0.005600000000000001,0.0040999999999999995,0.0179,0.0044,0.0034999999999999996,0.0
2022-04-22,-0.02782117232012349,-0.02782117232012349,-0.0274,0.0026,-0.0018,-0.0015,-0.0021,-0.0033,0.0
2022-04-25,0.006736985999134415,0.006736985999134415,0.006999999999999999,0.0012,-0.018600000000000002,0.0011,-0.0111,-0.0125,0.0
2022-04-26,-0.03732797066689142,-0.03732797066689142,-0.029900000000000003,-0.0036,0.018000000000000002,0.0024,0.0125,0.0129,0.0
2022-04-27,-0.0014664132366032367,-0.0014664132366032367,0.0013,-0.005600000000000001,0.0034000000000000002,0.0014000000000000002,0.008,0.0123,0.0
2022-04-28,0.04515508983736449,0.04515508983736449,0.0245,-0.0052,-0.0042,0.0048,0.0005,-0.004,0.0
2022-04-29,-0.03660468147198992,-0.03660468147198992,-0.0354,0.0088,0.0060999999999999995,-0.0024,0.0068000000000000005,0.0026,0.0
2022-05-02,0.0019666781990757,0.0019666781990757,0.008,0.0038,-0.0116,-0.0063,-0.013500000000000002,-0.0178,0.0
2022-05-03,0.009622578540126936,0.009622578540126936,0.0040999999999999995,0.0016,0.0165,0.0001,0.011899999999999999,0.008,0.0
2022-05-04,0.041008280543584075,0.041008280543584075,0.0301,-0.004699999999999999,0.0024,0.0002,0.0007000000000000001,-0.0029,0.0
2022-05-05,-0.055716437428791954,-0.055716437428791954,-0.038,-0.0023,0.023700000000000002,0.0059,0.012199999999999999,0.0121,0.0
2022-05-06,0.004727495285342442,0.004727495285342442,-0.0085,-0.0101,0.0184,0.0098,0.0139,0.0141,0.0
2022-05-09,-0.03318943410399844,-0.03318943410399844,-0.0352,-0.0005,0.013300000000000001,0.0425,-0.002,0.0013,0.0
2022-05-10,0.016112080115768368,0.016112080115768368,0.0022,-0.0049,-0.012199999999999999,-0.0068000000000000005,0.0028000000000000004,0.011200000000000002,0.0
2022-05-11,-0.05184115615191276,-0.05184115615191276,-0.019299999999999998,-0.0060999999999999995,0.026099999999999998,0.0062,0.0102,0.0202,0.0
2022-05-12,-0.026894584470928518,-0.026894584470928518,0.0015,0.012,-0.0123,-0.0034000000000000002,-0.011200000000000002,-0.025099999999999997,0.0
2022-05-13,0.03191674318786486,0.03191674318786486,0.0274,0.0037,-0.0218,-0.0213,-0.0075,-0.0144,0.0
2022-05-16,-0.010672413630606226,-0.010672413630606226,-0.0059,0.0009,0.0131,0.0019,0.0131,0.0158,0.0
2022-05-17,0.025422832584949262,0.025422832584949262,0.0213,0.009399999999999999,-0.0005,-0.0068000000000000005,-0.0031,-0.0148,0.0
2022-05-18,-0.056419306380187884,-0.056419306380187884,-0.0406,0.0046,0.0154,-0.0059,0.004,0.0008,0.0
2022-05-19,-0.024641319029976683,-0.024641319029976683,-0.0034000000000000002,0.004,-0.008,-0.0121,-0.0091,-0.0139,0.0
2022-05-20,0.0017473800641243376,0.0017473800641243376,-0.0005,-0.0013,-0.0019,-0.001,0.0019,-0.0008,0.0
2022-05-23,0.04011895787538866,0.04011895787538866,0.0175,-0.0092,0.0131,-0.0005,0.0097,0.0095,0.0
2022-05-24,-0.019215977242796556,-0.019215977242796556,-0.0121,-0.0046,0.0183,0.0139,0.0125,0.0233,0.0
2022-05-25,0.0011401977016021192,0.0011401977016021192,0.0121,0.0074,0.002,-0.0051,-0.0003,-0.009000000000000001,0.0
2022-05-26,0.023199374198596523,0.023199374198596523,0.0218,0.0001,-0.0060999999999999995,-0.0014000000000000002,-0.0034000000000000002,-0.009399999999999999,0.0
2022-05-27,0.040756389246292324,0.040756389246292324,0.0258,0.0003,-0.0128,-0.006500000000000001,-0.0028000000000000004,-0.0072,0.0
2022-05-31,-0.005345774221123256,-0.005345774221123256,-0.0070999999999999995,-0.0039000000000000003,0.0046,0.008,-0.0021,-0.0052,0.0
2022-06-01,-0.0008735441715470582,-0.0008735441715470582,-0.0074,0.0023,0.008,-0.002,0.0103,0.0129,0.0
2022-06-02,0.016811099625009263,0.016811099625009263,0.0208,0.004,-0.0208,-0.0042,-0.015300000000000001,-0.0203,0.0
2022-06-03,-0.038555426613115285,-0.038555426613115285,-0.0163,0.0103,0.0055000000000000005,-0.008100000000000001,0.0046,0.009000000000000001,0.0
2022-06-06,0.005227451411962569,0.005227451411962569,0.0033,0.0004,0.0066,0.004699999999999999,0.0017000000000000001,-0.0003,0.0
2022-06-07,0.017586013399192302,0.017586013399192302,0.01,0.002,-0.0015,-0.015700000000000002,0.006500000000000001,0.0033,0.0
2022-06-08,-0.005043246081328001,-0.005043246081328001,-0.0102,-0.0027,-0.0052,-0.006999999999999999,-0.0025,-0.0091,0.0
2022-06-09,-0.03595556984674386,-0.03595556984674386,-0.024300000000000002,0.0046,0.0026,0.0085,0.0021,0.0118,0.0
2022-06-10,-0.03862880219182652,-0.03862880219182652,-0.03,0.0027,0.0066,0.0029,0.0055000000000000005,0.023799999999999998,0.0
2022-06-13,-0.03828489296116355,-0.03828489296116355,-0.0412,-0.0046,0.006,0.0169,-0.0031,0.0213,0.0
2022-06-14,0.0066726100032095115,0.0066726100032095115,-0.0026,0.0011,0.0011,0.0011,0.0005,0.0034999999999999996,0.0
2022-06-15,0.020111617122291925,0.020111617122291925,0.0155,-0.0003,-0.0167,-0.0019,-0.0115,-0.023399999999999997,0.0
2022-06-16,-0.03965148887412162,-0.03965148887412162,-0.0352,-0.0109,0.0,0.0059,-0.0062,0.0096,0.0
2022-06-17,0.011533266564259126,0.011533266564259126,0.0045000000000000005,0.0073,-0.0268,0.0037,-0.0203,-0.034,0.0
2022-06-21,0.032760475090299446,0.032760475090299446,0.023799999999999998,-0.0083,0.0024,-0.009300000000000001,0.0,0.013300000000000001,0.0
2022-06-22,-0.0038271542088950117,-0.0038271542088950117,-0.0019,0.0004,-0.0182,0.0062,-0.0159,-0.016399999999999998,0.0
2022-06-23,0.021573747057086923,0.021573747057086923,0.011200000000000002,0.0031,-0.038900000000000004,0.005,-0.019299999999999998,-0.0381,0.0
2022-06-24,0.02451721180217903,0.02451721180217903,0.0313,-0.0042,-0.0001,0.0011,-0.0037,-0.009899999999999999,0.0
2022-06-27,0.0,0.0,-0.0027,0.0077,0.0125,-0.0033,0.0127,0.0242,0.0
2022-06-28,-0.02978954811734802,-0.02978954811734802,-0.0209,0.0004,0.024,-0.0069,0.013300000000000001,0.029300000000000003,0.0
2022-06-29,0.013023772996138883,0.013023772996138883,-0.0019,-0.0058,-0.013300000000000001,0.0108,-0.0087,-0.001,0.0
2022-06-30,-0.018027803904218986,-0.018027803904218986,-0.0096,0.0051,-0.0014000000000000002,0.009000000000000001,-0.0015,0.0098,0.0
2022-07-01,0.016164424956353507,0.016164424956353507,0.0115,-0.0004,0.0012,-0.008100000000000001,-0.0009,-0.011699999999999999,0.0
2022-07-05,0.01893037579524126,0.01893037579524126,0.0048,0.011200000000000002,-0.0334,-0.0184,-0.0226,-0.048,0.0
2022-07-06,0.009607268509398637,0.009607268509398637,0.0017000000000000001,-0.0087,-0.0076,0.0004,-0.0034999999999999996,0.0021,0.0
2022-07-07,0.023999337269747567,0.023999337269747567,0.0176,0.0087,-0.0095,-0.0079,-0.013999999999999999,-0.0102,0.0
2022-07-08,0.004714858216816387,0.004714858216816387,-0.0007000000000000001,0.0008,-0.0008,-0.0026,-0.0022,0.0044,0.0
2022-07-11,-0.014757957107578101,-0.014757957107578101,-0.0138,-0.009899999999999999,0.0161,0.017,0.013999999999999999,0.0277,0.0
2022-07-12,0.006833816844245444,0.006833816844245444,-0.0089,0.0088,0.0052,0.0015,0.0092,-0.0064,0.0
2022-07-13,-0.002536609415125124,-0.002536609415125124,-0.0039000000000000003,0.0042,-0.0040999999999999995,0.0003,-0.0033,-0.0004,0.0
2022-07-14,0.02048228841578803,0.02048228841578803,-0.0040999999999999995,-0.0045000000000000005,-0.0101,0.0076,-0.0001,0.005600000000000001,0.0
2022-07-15,0.011450271546013191,0.011450271546013191,0.0196,0.0003,0.005,-0.0017000000000000001,-0.0031,-0.0068000000000000005,0.0
2022-07-18,-0.020643069104331113,-0.020643069104331113,-0.0070999999999999995,0.0034999999999999996,0.0101,0.0021,-0.0018,0.0022,0.0
2022-07-19,0.026721811671229334,0.026721811671229334,0.0281,0.008199999999999999,-0.0054,-0.0022,-0.0066,-0.0155,0.0
2022-07-20,0.013509877503318446,0.013509877503318446,0.0089,0.0108,-0.0132,-0.0146,-0.0159,-0.028399999999999998,0.0
2022-07-21,0.01509418520339878,0.01509418520339878,0.0097,-0.0038,-0.0161,-0.0026,-0.01,-0.01,0.0
2022-07-22,-0.008110857680931671,-0.008110857680931671,-0.0118,-0.0084,0.0139,0.0176,0.0152,0.0236,0.0
2022-07-25,-0.007398103947727996,-0.007398103947727996,0.0012,0.001,0.0165,0.0064,0.0054,0.021,0.0
2022-07-26,-0.008826434937355465,-0.008826434937355465,-0.0132,0.0037,0.010700000000000001,0.006500000000000001,0.0123,0.024399999999999998,0.0
2022-07-27,0.03423482191420746,0.03423482191420746,0.027200000000000002,0.0015,-0.0127,-0.0019,-0.015,-0.0183,0.0
2022-07-28,0.0035717621342341577,0.0035717621342341577,0.011899999999999999,-0.0003,-0.0091,0.0013,-0.0096,-0.0014000000000000002,0.0
2022-07-29,0.0327928028538933,0.0327928028538933,0.014499999999999999,-0.0091,0.0045000000000000005,0.0049,-0.0123,-0.0067,0.0
2022-08-01,-0.006153473029725798,-0.006253473029725798,-0.002,0.0017000000000000001,-0.0024,0.0023,0.0036,-0.005,0.0001
2022-08-02,-0.009287021463945111,-0.00938702146394511,-0.005,0.005600000000000001,-0.0141,-0.0223,-0.0052,-0.0113,0.0001
2022-08-03,0.03824744460138829,0.03814744460138829,0.0167,0.0027,-0.0195,-0.0154,-0.0085,-0.0315,0.0001
2022-08-04,-0.0019261925331696128,-0.0020261925331696126,-0.0005,0.0040999999999999995,-0.0165,-0.013000000000000001,-0.009399999999999999,-0.015,0.0001
2022-08-05,-0.0013890165097916185,-0.0014890165097916185,-0.0004,0.0095,-0.0005,-0.0126,-0.0021,-0.0013,0.0001
2022-08-08,-0.0029030782451844317,-0.0030030782451844315,0.0,0.0096,-0.0009,-0.0054,0.0022,-0.009000000000000001,0.0001
2022-08-09,0.00030326871589769766,0.00020326871589769767,-0.0067,-0.013500000000000002,0.021,0.0086,0.0129,0.027000000000000003,0.0001
2022-08-10,0.026194605151401706,0.026094605151401707,0.0235,0.0074,-0.016200000000000003,-0.0137,-0.014499999999999999,-0.031,0.0001
2022-08-11,-0.004431844160280307,-0.004531844160280307,-0.0007000000000000001,0.0021,0.0167,0.0077,0.01,0.0069,0.0001
2022-08-12,0.021425681456368695,0.021325681456368695,0.0176,0.005,-0.0079,-0.0064,-0.0059,-0.0070999999999999995,0.0001
2022-08-15,0.006333679424179062,0.0062336794241790614,0.0038,-0.0002,-0.0060999999999999995,-0.0019,-0.0005,0.0001,0.0001
2022-08-16,-0.0009239470161388486,-0.0010239470161388486,0.0019,-0.0014000000000000002,0.006999999999999999,0.0104,0.0052,0.002,0.0001
2022-08-17,0.008784804916426747,0.008684804916426748,-0.0092,-0.0092,0.0104,0.0128,0.0070999999999999995,0.024700000000000003,0.0001
2022-08-18,-0.002291691826138753,-0.002391691826138753,0.0027,0.0034999999999999996,0.0045000000000000005,0.0079,0.0004,0.012,0.0001
2022-08-19,-0.015102039576637694,-0.015202039576637693,-0.0149,-0.009300000000000001,0.0098,0.0103,0.013500000000000002,0.024900000000000002,0.0001
2022-08-22,-0.02302898309383017,-0.023128983093830168,-0.0213,-0.0005,0.0034000000000000002,0.0015,0.0021,0.015700000000000002,0.0001
2022-08-23,-0.0020294442089447973,-0.002129444208944797,-0.0011,0.0011,0.0031,-0.0036,-0.0025,0.0014000000000000002,0.0001
2022-08-24,0.0017941196115711655,0.0016941196115711655,0.0039000000000000003,0.0052,-0.0062,-0.0144,-0.005600000000000001,-0.0092,0.0001
2022-08-25,0.014922766112029917,0.014822766112029918,0.014499999999999999,0.0012,-0.0001,0.0018,-0.0039000000000000003,-0.0077,0.0001
2022-08-26,-0.037699542771618466,-0.03779954277161847,-0.0337,-0.0027,0.0166,0.0016,0.0089,0.0196,0.0001
2022-08-29,-0.013689932312876296,-0.013789932312876296,-0.0070999999999999995,-0.004,0.0044,0.0027,0.0044,0.0060999999999999995,0.0001
2022-08-30,-0.01530569258707215,-0.01540569258707215,-0.0111,-0.0039000000000000003,-0.0022,-0.0025,0.0012,-0.0089,0.0001
2022-08-31,-0.010634815216267635,-0.010734815216267634,-0.0075,0.0023,-0.0046,-0.006500000000000001,-0.0018,-0.0029,0.0001
2022-09-01,0.004706850898267501,0.0046068508982675,0.0,-0.0104,-0.0028000000000000004,0.005600000000000001,0.0055000000000000005,0.0014000000000000002,0.0001
2022-09-02,-0.013611310491321027,-0.013711310491321026,-0.009899999999999999,0.001,0.0103,-0.0006,0.0026,0.006500000000000001,0.0001
2022-09-06,-0.008214980745312017,-0.008314980745312017,-0.0051,-0.0054,-0.0054,-0.002,-0.0069,0.0031,0.0001
2022-09-07,0.009253910570262924,0.009153910570262925,0.0192,0.0040999999999999995,-0.015300000000000001,-0.013500000000000002,-0.0054,-0.0195,0.0001
2022-09-08,-0.009617833270341603,-0.009717833270341602,0.0078000000000000005,-0.0015,-0.0018,-0.012199999999999999,-0.0106,-0.0121,0.0001
2022-09-09,0.018839613254777232,0.018739613254777233,0.0167,0.0037,-0.0051,-0.0014000000000000002,-0.0052,-0.011399999999999999,0.0001
2022-09-12,0.03850803103276479,0.038408031032764786,0.010700000000000001,0.0025,-0.0017000000000000001,-0.0012,-0.0015,-0.0011,0.0001
2022-09-13,-0.05867934446029044,-0.05877934446029044,-0.0429,0.0006,0.0141,-0.0036,0.01,0.0175,0.0001
2022-09-14,0.009555303374890523,0.009455303374890523,0.0044,-0.0018,-0.0032,-0.0077,-0.0052,0.004699999999999999,0.0001
2022-09-15,-0.01893002796156995,-0.01903002796156995,-0.0104,0.0039000000000000003,0.0060999999999999995,-0.0031,0.0025,-0.0015,0.0001
2022-09-16,-0.010960083149894384,-0.011060083149894383,-0.0098,-0.0075,0.0086,0.0171,0.0095,0.0158,0.0001
2022-09-19,0.025082757708697168,0.024982757708697168,0.0072,-0.0009,0.0068000000000000005,0.0063,-0.0006,0.0079,0.0001
2022-09-20,0.015665473983357492,0.015565473983357492,-0.0115,-0.0029,0.0003,-0.0011,0.0033,0.0129,0.0001
2022-09-21,-0.020267713762306183,-0.020367713762306183,-0.0168,0.0034000000000000002,0.0006,0.0038,0.0012,0.0053,0.0001
2022-09-22,-0.006375278472507739,-0.00647527847250774,-0.011399999999999999,-0.0113,0.0044,0.011399999999999999,0.0102,0.0175,0.0001
2022-09-23,-0.01512363540881767,-0.01522363540881767,-0.018500000000000003,-0.0046,-0.008,0.0019,-0.0018,-0.0087,0.0001
2022-09-26,0.0022603699655914244,0.0021603699655914246,-0.0102,-0.0004,-0.0075,0.0017000000000000001,-0.0044,0.0069,0.0001
2022-09-27,0.006566260603478424,0.006466260603478424,-0.0004,0.0058,-0.0097,-0.006500000000000001,-0.0092,-0.0013,0.0001
2022-09-28,-0.012651573784103753,-0.012751573784103753,0.021400000000000002,0.009000000000000001,-0.0036,-0.0087,-0.008199999999999999,-0.015,0.0001
2022-09-29,-0.04911920306752726,-0.049219203067527265,-0.0216,-0.0029,0.0092,0.0043,0.0055000000000000005,0.009000000000000001,0.0001
2022-09-30,-0.030039212200865473,-0.030139212200865472,-0.0143,0.005699999999999999,0.0027,-0.0066,-0.0012,0.0052,0.0001
2022-10-03,0.030752593203295486,0.030652593203295487,0.0256,0.0,0.006999999999999999,0.0089,0.0043,-0.0017000000000000001,0.0001
2022-10-04,0.02562298085052883,0.025522980850528832,0.0329,0.0074,-0.0009,-0.0097,-0.0039000000000000003,-0.0236,0.0001
2022-10-05,0.002053278110732748,0.001953278110732748,-0.0021,-0.0037,0.0004,0.0034999999999999996,0.0014000000000000002,0.0051,0.0001
2022-10-06,-0.006625502478214251,-0.006725502478214252,-0.0085,0.0045000000000000005,0.0012,-0.0012,-0.0051,0.0002,0.0001
2022-10-07,-0.03671893059850617,-0.036818930598506175,-0.028999999999999998,-0.0022,0.0168,0.009300000000000001,0.015700000000000002,0.021,0.0001
2022-10-10,0.002355913643077523,0.002255913643077523,-0.008,0.0024,0.0076,0.0154,0.0044,0.013500000000000002,0.0001
2022-10-11,-0.010254908647191363,-0.010354908647191362,-0.006999999999999999,0.0062,0.0033,0.005699999999999999,0.0060999999999999995,0.01,0.0001
2022-10-12,-0.00460517206235167,-0.00470517206235167,-0.0027,0.0002,0.0004,0.0001,0.0003,-0.0059,0.0001
2022-10-13,0.033613006901313636,0.03351300690131363,0.0241,-0.0024,0.015700000000000002,0.006500000000000001,0.009300000000000001,0.0069,0.0001
2022-10-14,-0.03224030600732375,-0.03234030600732375,-0.0245,-0.0018,0.0123,0.0055000000000000005,0.0173,0.009399999999999999,0.0001
2022-10-17,0.029123065784681046,0.029023065784681047,0.0274,0.0034999999999999996,-0.0141,-0.0098,-0.0129,-0.018500000000000003,0.0001
2022-10-18,0.009409302815384324,0.009309302815384324,0.011899999999999999,-0.0013,-0.0002,-0.0042,0.0002,-0.0023,0.0001
2022-10-19,0.0007652377106892594,0.0006652377106892593,-0.0087,-0.0118,0.011899999999999999,0.0070999999999999995,0.008100000000000001,0.0195,0.0001
2022-10-20,-0.0032667783168278675,-0.0033667783168278673,-0.008,-0.0032,-0.0045000000000000005,-0.0060999999999999995,0.0013,-0.0064,0.0001
2022-10-21,0.02705875409346592,0.02695875409346592,0.023,-0.0007000000000000001,0.0009,0.0068000000000000005,-0.003,0.0034000000000000002,0.0001
2022-10-24,0.014802675362001638,0.014702675362001639,0.0103,-0.0060999999999999995,0.004699999999999999,0.011399999999999999,0.0054,0.0083,0.0001
2022-10-25,0.019337726257049548,0.01923772625704955,0.0178,0.0101,-0.015300000000000001,-0.0123,-0.0134,-0.0297,0.0001
2022-10-26,-0.019627195815381082,-0.01972719581538108,-0.0066,0.006999999999999999,0.0089,-0.0072,0.0069,0.006,0.0001
2022-10-27,-0.030465295901610734,-0.030565295901610733,-0.0054,0.0044,0.0108,-0.003,0.004699999999999999,0.006,0.0001
2022-10-28,0.07555232670886158,0.07545232670886158,0.0233,0.0009,-0.0034000000000000002,0.004,0.0066,0.0001,0.0001
2022-10-31,-0.015410273355746074,-0.015510273355746073,-0.0068000000000000005,0.0045000000000000005,0.0073,-0.0021,0.0044,0.0074,0.0001
2022-11-01,-0.01754276679687916,-0.01764276679687916,-0.0034999999999999996,0.0045000000000000005,0.008,0.0001,0.0053,-0.001,0.0001
2022-11-02,-0.037304991285443956,-0.03740499128544396,-0.026699999999999998,-0.0084,0.016,0.0031,0.0116,0.022799999999999997,0.0001
2022-11-03,-0.042404626891543784,-0.04250462689154379,-0.0103,0.0039000000000000003,0.0028000000000000004,-0.0004,0.0004,0.005,0.0001
2022-11-04,-0.001947525686873619,-0.002047525686873619,0.0116,-0.0025,0.0128,0.0233,0.006500000000000001,0.0034000000000000002,0.0001
